id	text	month	year	assigned
3538590	To calculate the HCPT thresholds , we assumed that inflation increase annually by 2.7 percent between 2018 and 2028 .	8	2015	az*
744610	So I think we have to first realize that on the macroeconomic view it 's a sector , which like dentistry or medicine , is traditionally going to be above the rate of inflation in its cost increases because of the way it 's delivering .	2	2012	az*
88455010	Each pinched-off island universe would be separated by a vast gulf of nothingness , with the islands flying away from each other faster than light ( because that 's what inflation does ) .	12	2021	az*
31631549	In November 2019 , the amount required for investment was raised to $1.8 million and $900,000 as a minimum in some areas , to account for inflation , the first increase since 1990 .	2	2020	az*
7610483	Related News  AUD/USD is seen extending its corrective slide from eight-month peaks , and now drops further below 0.75 handle as markets prefer to capitalize the previous rally ahead of the crucial Chinese inflation numbers .	3	2016	az*
177215	The Fed is leaving its key interest rate near zero while it tries to reduce unemployment below 6.5 percent and hold inflation below 2.5 percent .	4	2013	az*
649624	In the years before the financial crisis , financial excess propped the economy up without ever getting to the kind of excess demand that would push unemployment down to unsustainably low levels and cause higher inflation .	11	2013	az*
2228383	The U.S. earned the best score for affordability of food , which was based on relative food prices and the volatility of food price inflation .	1	2014	az*
14601	Berger said she stopped accepting new Medicaid patients in her practice because related paperwork proved onerous and government payments , which have not kept up with inflation , were not quickly forthcoming .	1	2013	az*
18100033	The survey also found that 91 percent of those polled expect rising or unchanged inflation-adjusted sales in the second quarter .	4	2017	az*
16923363	Of this specific period , Friedman and co-author Anna Schwartz found inflation to be somewhat less than it might have been , perhaps should have been , in relation to gold and money conditions .	2	2017	az*
693952	Unfortunately , it 's easier to see a crash landing instead of a glide path , given today 's low yields , rising inflation , and looming sovereign risk .	1	2012	az*
83169441	Why clients should consider a retirement checkupClients are advised to review their retirement portfolio , as they could end up with less than what they have as a result of taxes and inflation , according to this article in Kiplinger .	1	2020	az*
73740987	"In remarks prepared in advance of congressional testimony Tuesday , Federal Reserve Chair Jerome Powell warned that the recent rise in coronavirus cases in the United States and the emergence of omicron "" pose downside risks to employment and economic activity and increased uncertainty for inflation . """	11	2021	az*
31774579	In the later inflation , on the other hand , the effects are all bad .	4	2020	az*
14396760	The Federal Reserve has a goal of 2 percent inflation .	9	2016	az*
1117902	When people see less growth ( less reason go invest ) and less inflation ( less chance of their money getting eaten away ) they 're content to buy a fixed income security that will pay the same amount every year for several years in the future .	9	2012	az*
86983075	Biden 's treasury secretary , Janet Yellen , has said the inflation concern needed to take a back seat to worries about not spending enough money to fix the economy .	3	2021	az*
2539261	As I 've written before , this is not only incorrect , but an ethically dubious position to hold , given the awful reality of mass unemployment , the minor and arguably positive effects of a little inflation , and the strong tools in the Federal Reserve 's arsenal to control inflation should it get too high .	6	2014	az*
88301617	Do Americans care more about job growth or inflation ?	11	2021	az*
2955117	December headline inflation sank to its lowest levels since 1999 and deflationary risks are high with inflation expectations among consumers over the next year at a record low , official data showed last month .	1	2015	az*
16741782	But they 'll decrease the funding or more subtly decrease funding by ignoring inflation .	2	2017	az*
3491081	Low oil , food and imported goods prices account for much of the drag on inflation , according to Carney .	8	2015	az*
1014412	So the real price of each plane in a single order can differ significantly due to inflation .	7	2012	az*
86096081	CardiacSense1 senses the radial artery inflation and deflation and together with a PPG sensors give an ultimate performance that is superior to PPG only .	10	2020	az*
1167521	In 1980 , it cost an average of about $56,000 ( adjusting for inflation ) to attend a university for four years .	10	2012	az*
19491581	Optimism in Financial Markets Fails to Show in Real Economy  Though stocks have been hitting records and big U.S. banks reported stronger-than-expected earnings Friday , consumers pulled back their spending at midyear and became less optimistic about the future , while inflation on consumer purchases softened .	7	2017	az*
92495850	The PCE index tends to show a lower inflation level than CPI .	7	2022	az*
7000434	Investors will be particularly sensitive to wage growth as the Federal Reserve is appears to be putting much stock in the idea that a tighter labor market will push wages up , and this will lift core inflation over time .	1	2016	az*
