id	text	Property	label	narrative_time	weight	region	city	state	scope
70357281	The GST has helped in controlling inflation.	effect			0				
70849983	The Hawaiian volcano observatory (HVO) reported a slight increase in tiny earthquakes at shallow depths beneath the summit caldera as well as continuing trend of inflation.	effect			0				
2254871	The Postal Service was unhappy with the decision, but chances are inflation will allow them to keep rates at least at 49 cents in 2016.	effect	cost	future	1				
3089613	The Threat of Bubbles, Not Inflation, Should Guide Fed Policy Friday's strong jobs report has revived an old and tired debate about inflation and unemployment.	effect	govt	present	1	northeast	New York County	New York	National
2257499	The analysis notes that inflation has in recent years outstripped increases in average wages in the United States, suggesting that a job does not guarantee insurance against hunger.	effect	cost	present	1				
19960697	"The bearish reading today ""could be another major blow to the dollar's outlook,"" according to Konstantinos Anthis, researcher at ADS Securities, before the inflation release."""	effect	trade	future	1	northeast	Washington	District of Columbia	National
94275317	The cost of gas, paired with overall high inflation, have led to months of withering criticism by Republicans as polls show voters are sour on Biden's handling of economic issues.	effect	social	present	1				
31338730	The costs of cheap meat If you adjust for inflation and income, Americans have never spent less on food than they have in recent years.	effect	cost	present	1	midwest	Chicago	Illinois	Regional
13492961	The country's economic woes began with slowing Chinese demand for iron ore, soy and other commodities, compounded by unsustainable government stimulus efforts that sent inflation, public debt and deficits soaring.. Policies aimed at correcting course were stymied by political gridlock linked to the massive corruption scandal centered on the state oil company, and by the move to impeach Ms. Rousseff.	effect			0	northeast	Washington	District of Columbia	National
24006913	The economic data has slowed materially since then, along with the inflation data as noted above.	effect			0				
114544	The first, and obvious, answer is that flying through the air in a big machine powered by a scarce resource will always cost a big number, and your average family expends very little energy adjusting big numbers for inflation.	effect			0	southeast	Atlanta	Georgia	National
2390850	The great historian Gerald D. Feldman refers to Mann's essay in his monumental The Great Disorder: Politics, Economics, and Society in the German Inflation.	effect			0				
16932550	The headline year-on-year inflation print was the best March 2012.	effect			0				
8518209	"The important message is that the BOJ will be data-dependent and I expect they will bolster stimulus in July as they review the outlook of inflation."""	effect			0				
1975556	The increased stipend will undoubtedly be a welcome handout, but amid accelerating inflation rates and rising gas prices, it may still not be enough.	effect	cost	present	1	southwest	Pharr	Texas	National
674264	The independence and freedom of central banks have allowed them to effectively fight inflation in the past, he said.	effect			0				
337616	The inflation numbers are particularly tame.	effect			0				
9192247	The inflation rate is the highest in the world: it is expected to be at 720 percent by the end of 2016.	effect			0				
1235202	The inflation-adjusted price for the 1986 dinner is equal to $60 today.	effect	purchase	present	1	northeast	Stratham	New Hampshire	National
22445117	The last CPI reading came in at 2.2%, which is indicative of increasing inflation.	effect			0				
14587523	"The late Ayatollah Ruhollah Khomeini, founder of the Islamic Republic, once told an aide who worried about inflation that Iran's 1979 revolution ""was not about the price of watermelons ""--meaning it stood for loftier goals such as economic equality and redistribution."	effect	redistribution	past	1	west	El Segundo	California	Regional
16146406	The limited food supply in Gaza has caused price inflation.	effect			0				
8788402	The market will though be very interested in any changes to inflation and growth prospects and any further updates on the impact of a Brexit.	effect			0				
