"annotation_id"	"assigned"	"cause"	"city"	"cost-push-time"	"cost-time"	"created_at"	"demand-time"	"effect"	"expect-time"	"file_id"	"fiscal-time"	"govt-time"	"id"	"inflation-direction"	"international-time"	"lead_time"	"loc"	"monetary-time"	"month"	"narrative-type"	"other-cause-time"	"other-effect-time"	"purchase-time"	"rates-time"	"redistribution-time"	"region"	"savings-time"	"scope"	"social-time"	"state"	"supply-time"	"temporality"	"text"	"title"	"trade-time"	"uncertain-time"	"updated_at"	"wage-time"	"year"	"year_month"
3024	"mh"	""	"cincinnati"	"present"	""	"2024-07-15T20:48:05.934791Z"	""	"{""choices"":[""cost-push"",""present"",""govt""]}"	""	1888404091	""	"present"	61680	"inflation-same"	""	28.424	"cincinnati"	""	6	"effect"	""	""	""	""	""	"midwest"	""	"local"	""	"ohio"	""	"present"	"Inflation Guidelines Baffle Business."	"Cincinnati Enquirer (1923-)"	""	""	"2024-07-15T20:48:05.934810Z"	""	1970	"1970-06"
3025	"mh"	""	"washington"	""	""	"2024-07-15T20:48:18.607385Z"	""	""	""	147087574	""	""	61681	""	""	10.309	"washington, dc"	""	2	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"district of columbia"	""	""	"And, he added, a  system would have trade policy and inflation complications."	"Washington Post  (1974-) The"	""	""	"2024-07-15T20:48:18.607416Z"	""	1979	"1979-02"
3026	"mh"	""	"chicago"	"future"	""	"2024-07-15T20:48:44.134520Z"	""	"cost-push"	""	170147633	""	""	61682	"inflation-up"	""	34.95	"chicago, ill"	""	3	"effect"	""	""	""	""	""	"midwest"	""	"local"	""	"illinois"	""	"present"	"""We expect profits to be weak throughout 1980 in large part because of continuing inflation."""	"Chicago Tribune (1963-1996)"	""	""	"2024-07-15T20:49:08.284643Z"	""	1980	"1980-03"
3027	"mh"	""	"los angeles"	""	""	"2024-07-15T20:49:34.685340Z"	""	""	""	158738905	""	""	61683	""	""	18.741	"los angeles, calif"	""	10	"none"	""	""	""	""	""	"west"	""	"local"	""	"california"	""	""	"""From now on, major consumers' organiza- tions will demand a voice in the inflation debate because it is a consumer issue."""	"Los Angeles Times (1923-1995)"	""	""	"2024-07-15T20:49:34.685361Z"	""	1978	"1978-10"
3028	"mh"	"{""choices"":[""monetary"",""fiscal""]}"	"new york"	""	""	"2024-07-15T20:50:25.334321Z"	""	""	""	123115864	"general"	""	61684	"inflation-same"	""	47.875	"new york, ny"	"general"	2	"cause"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	"general"	"Such a program is not needed today in view of the declining rate of inflation and furthermore it fails to recognize the role of the marketplace in setting prices or the true cause of inflation in this or any other country, namely, large Federal deficits financed by an excessive rise in the money supply."""	"New York Times  (1923-)"	""	""	"2024-07-15T20:50:25.334342Z"	""	1977	"1977-02"
3029	"mh"	""	"new york"	""	""	"2024-07-15T20:50:54.824620Z"	""	"govt"	""	121252262	""	"present"	61685	"inflation-same"	""	25.954	"new york, ny"	""	5	"effect"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	"present"	"Another official said that the President was not seeking to divert attention from the hostage crisis but rather to ""widen the focus to include other matters,"" such as inflation and energy."	"New York Times  (1923-)"	""	""	"2024-07-15T20:50:54.824646Z"	""	1980	"1980-05"
3030	"mh"	"supply"	"new york"	"general"	""	"2024-07-15T20:52:07.273086Z"	""	"cost-push"	""	133833612	""	""	61686	"inflation-same"	""	69.28	"new york, ny"	""	12	"{""choices"":[""cause"",""effect""]}"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	"general"	"general"	"UnderLIFO, the coat of goods sold fa based on  recent  tot raw materials andother Inventory Items, thus reducing the ef feet Inflation has on profit."	"Wall Street Journal  (1923-)"	""	""	"2024-07-15T20:52:07.273113Z"	""	1974	"1974-12"
3031	"mh"	""	"los angeles"	""	"present"	"2024-07-15T20:53:24.250831Z"	""	"cost"	""	158368230	""	""	61687	"inflation-same"	""	73.794	"los angeles, calif"	""	8	"effect"	""	""	""	""	""	"west"	""	"local"	""	"california"	""	"present"	"Alatorre noted the trend these days is for many persons to want to retire at age 65 or earlier, but he also pointed out that some pensions are inadequate due to the inflation factor."	"Los Angeles Times (1923-1995)"	""	""	"2024-07-15T20:53:24.250852Z"	""	1977	"1977-08"
3032	"mh"	""	"chicago"	""	""	"2024-07-15T20:54:39.082211Z"	""	"{""choices"":[""rates"",""govt""]}"	""	171242403	""	"present"	61688	"inflation-up"	""	71.936	"chicago, ill"	""	3	"effect"	""	""	""	"present"	""	"midwest"	""	"local"	""	"illinois"	""	"present"	"-The only possible solution to the inflation problem is an aggressive program of controlled de- flation."	"Chicago Tribune (1963-1996)"	""	""	"2024-07-15T20:54:39.082240Z"	""	1975	"1975-03"
3033	"mh"	""	"cincinnati"	""	""	"2024-07-15T20:54:47.195128Z"	""	""	""	1888831269	""	""	61689	""	""	4.805	"cincinnati"	""	4	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"ohio"	""	""	"INFLATION FIGHTING PRICE..."	"Cincinnati Enquirer (1923-)"	""	""	"2024-07-15T20:54:47.195148Z"	""	1978	"1978-04"
3034	"mh"	""	"los angeles"	""	""	"2024-07-15T20:55:05.415242Z"	""	""	""	157815466	""	""	61690	""	""	15.409	"los angeles, calif"	""	2	"none"	""	""	""	""	""	"west"	""	"local"	""	"california"	""	""	"Tia it iS.not that bad compared to the  experienced bv other cities: The  office  the city s  problems to a national economy that has entered 'the deepest reece.tsion since the 1.0.s"" zit.d ;in inflation rate of i2'm',."	"Los Angeles Times (1923-1995)"	""	""	"2024-07-15T20:55:05.415262Z"	""	1975	"1975-02"
3035	"mh"	""	"indianapolis"	""	""	"2024-07-15T20:55:11.046125Z"	""	""	""	1892972685	""	""	61691	""	""	2.592	"indianapolis"	""	12	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"indiana"	""	""	"Unfortunately, inflation, like fire, can get out of hand."	"Indianapolis Star (1923-)"	""	""	"2024-07-15T20:55:11.046145Z"	""	1974	"1974-12"
3036	"mh"	"fiscal"	"nashville"	""	""	"2024-07-15T20:56:13.545517Z"	""	"govt"	""	1906195301	"present"	"present"	61692	"inflation-same"	""	59.472	"nashville"	""	5	"{""choices"":[""cause"",""effect""]}"	""	""	""	""	""	"southeast"	""	"local"	""	"tennessee"	""	"present"	"Moreover, congressional unwillingness unwillingness or inability to discipline spending is a problem problem in the fight against inflation, inflation, as Nixon contends."	"Tennessean (1972-) The"	""	""	"2024-07-15T20:56:13.545538Z"	""	1973	"1973-05"
3037	"mh"	""	"cincinnati"	""	""	"2024-07-15T20:56:42.913380Z"	""	"redistribution"	""	1884403076	""	""	61693	"inflation-same"	""	26.687	"cincinnati"	""	5	"effect"	""	""	""	""	"present"	"midwest"	""	"local"	""	"ohio"	""	"present"	"But Inflation prevails, prevails, and this Is hurting the low income groups."	"Cincinnati Enquirer (1923-)"	""	""	"2024-07-15T20:56:42.913409Z"	""	1963	"1963-05"
3038	"mh"	""	"washington"	""	""	"2024-07-15T20:56:52.022640Z"	""	""	""	147247015	""	""	61694	""	""	5.992	"washington, dc"	""	5	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"district of columbia"	""	""	"Even with inflation, I'm making out better than I ever did."""	"Washington Post  (1974-) The"	""	""	"2024-07-15T20:56:52.022660Z"	""	1980	"1980-05"
3039	"mh"	""	"chicago"	""	""	"2024-07-15T20:57:29.175122Z"	""	"govt"	""	169688768	""	"present"	61695	"inflation-same"	""	34.424	"chicago, ill"	""	11	"effect"	""	""	""	""	""	"midwest"	""	"local"	""	"illinois"	""	"present"	"THE GOVERNMENT hiring freeze imposed by President Carter as part of his anti-inflation program has all but killed any chance for a pilot program in exchange-traded commodity options next year."	"Chicago Tribune (1963-1996)"	""	""	"2024-07-15T20:57:29.175143Z"	""	1978	"1978-11"
3040	"mh"	""	"new york"	""	""	"2024-07-15T20:57:47.398269Z"	""	""	""	118528111	""	""	61696	""	""	15.611	"new york, ny"	""	1	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	""	"Inflation has been held to roughly 85 per cent; the state budget may balance for the first time since ; a new, vigorous Cabinet has many technicians and experts, and the rice psycholog/l barometer for Ind) half a million tons over target."	"New York Times  (1923-)"	""	""	"2024-07-15T20:57:47.398289Z"	""	1969	"1969-01"
3041	"mh"	""	"los angeles"	""	""	"2024-07-15T20:58:21.098510Z"	""	"govt"	""	156481499	""	"present"	61697	"inflation-same"	""	31.231	"los angeles, calif"	""	5	"effect"	""	""	""	""	""	"west"	""	"local"	""	"california"	""	"present"	"The President's chief economic adviser said Tuesday that basic forces determining the economy's future were ""encouraging,"" as he firmly rejected direct wage and price controls or indirect government suggestions as methods to fight inflation."	"Los Angeles Times (1923-1995)"	""	""	"2024-07-15T20:58:21.098535Z"	""	1970	"1970-05"
3042	"mh"	""	"los angeles"	""	""	"2024-07-15T20:58:59.672984Z"	""	"purchase"	""	157090557	""	""	61698	"inflation-same"	""	36.211	"los angeles, calif"	""	9	"effect"	""	""	"present"	""	""	"west"	""	"local"	""	"california"	""	"present"	"Even when unions win wages and benefits that are fair and just; taxa- tion, inflation and consumer exploitation reduce the value of the paycheck."	"Los Angeles Times (1923-1995)"	""	""	"2024-07-15T20:58:59.673004Z"	""	1972	"1972-09"
3685	"qz"	""	"washington"	""	""	"2024-07-17T12:47:33.853772Z"	""	"uncertain"	""	147081665	""	""	61699	"inflation-up"	""	50.337	"washington, dc"	""	9	"effect"	""	""	""	""	""	"northeast"	""	"national"	""	"district of columbia"	""	"present"	"Investors bi,v and small sent n simple message to the world s political leaders: they doubt governments have the ability or willingness to control the inflation spiral."	"Washington Post  (1974-) The"	""	"present"	"2024-07-17T12:47:33.853791Z"	""	1979	"1979-09"
3684	"qz"	"supply"	"new york"	""	""	"2024-07-17T12:46:41.217645Z"	""	""	""	123119267	""	""	61700	"inflation-down"	""	31.21	"new york, ny"	""	5	"cause"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	"present"	"present"	"Some of the sting on steel, however, was reduced yesterday when the States Steel Corporation, the industry leader, decided on a lesser increase -6 percent-that it termed a ""moderating"" action and a ""positive step toward checking inflation."""	"New York Times  (1923-)"	""	""	"2024-07-17T12:46:41.217666Z"	""	1977	"1977-05"
3683	"qz"	""	"new york"	""	""	"2024-07-17T12:46:07.293878Z"	""	""	""	121360397	""	""	61701	""	""	13.513	"new york, ny"	""	12	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	""	"Chances are you knew ahead of time that your $100 estimate had become unrealistic, thanks to last week s inflation, and so didn't bother to go to the bank in the first place."	"New York Times  (1923-)"	""	""	"2024-07-17T12:46:07.293908Z"	""	1980	"1980-12"
3682	"qz"	""	"st louis"	""	""	"2024-07-17T12:45:51.539075Z"	""	""	""	1903238464	""	""	61702	""	""	12.5	"st louis"	""	3	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"missouri"	""	""	"Realtors Managing Agents GA 1 5511 NO INFLATION HERE Neighborhood Gardens, 1205 N. 7th, offers heat, hot water, free bus, security, security, in beautiful decorated 1 bedroom bedroom apartment, odults only."	"St. Louis Post-Dispatch (1923-)"	""	""	"2024-07-17T12:45:51.539095Z"	""	1975	"1975-03"
3681	"qz"	""	"new york"	""	""	"2024-07-17T12:45:36.507917Z"	""	""	""	134410935	""	""	61703	""	""	9.862	"new york, ny"	""	10	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	""	"He the version drafted by the Senate Finance Committee would raise that figure to billion, based on current inflation and oll price projections."	"Wall Street Journal  (1923-)"	""	""	"2024-07-17T12:45:36.507942Z"	""	1979	"1979-10"
3680	"qz"	""	"minneapolis"	""	""	"2024-07-17T12:45:24.181705Z"	""	"{""choices"":[""redistribution"",""general"",""savings""]}"	""	1878241458	""	""	61704	"inflation-na"	""	51.019	"minneapolis"	""	4	"effect"	""	""	""	""	"general"	"midwest"	"general"	"local"	""	"minnesota"	""	"general"	"Inflation moral: The more you owe, the more you'll prosper."	"Minneapolis Star (1947-1982)"	""	""	"2024-07-17T12:45:24.181724Z"	""	1974	"1974-04"
3679	"qz"	""	"new york"	""	""	"2024-07-17T12:44:31.046640Z"	""	""	""	133561848	""	""	61705	""	""	23.631	"new york, ny"	""	7	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	""	"The stock market s ability to resist bad news-specifically concern over inflation, interest rates and the Federal Reserve's monetary policy-cheers Thomas C. Pryor, chairman of White, Weld & Co.'s investment policy committee."	"Wall Street Journal  (1923-)"	""	""	"2024-07-17T12:44:31.046661Z"	""	1971	"1971-07"
3678	"qz"	""	"new york"	""	""	"2024-07-17T12:44:04.852921Z"	""	""	""	134459723	""	""	61706	""	""	14.486	"new york, ny"	""	5	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	""	"Misplaced Blame William Simon's ""Shifting the Blame for Inflation"" (April 251 compels me to write."	"Wall Street Journal  (1923-)"	""	""	"2024-07-17T12:44:04.852952Z"	""	1979	"1979-05"
3677	"qz"	""	"minneapolis"	""	""	"2024-07-17T12:43:08.879301Z"	""	""	""	1878894828	""	""	61707	""	""	12.504	"minneapolis"	""	1	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"minnesota"	""	""	"Computer competitors William Norrii, above, 6.5-percent increase; Chrysler Corp. has upped its prices $388, or 6 percent, and American Motors Corp. has boosted Its prices $294, or 5.8 percent Company officials said any further, further, adjustments will be in line with the president's anti-Inflation program."	"Minneapolis Star (1947-1982)"	""	""	"2024-07-17T12:43:08.879326Z"	""	1979	"1979-01"
3676	"qz"	""	"washington"	"present"	""	"2024-07-17T12:42:54.175830Z"	""	"cost-push"	""	146559075	""	""	61708	"inflation-up"	""	49.322	"washington, dc"	""	6	"effect"	""	""	""	""	""	"northeast"	""	"national"	""	"district of columbia"	""	"present"	"The western world's ""main job"" in the years ahead will to cut back overambitious efforts ""to achieve an ever-rising standard of living,"" president Ford said today at the opening of a two-day economic summit meeting here with six other heads of state. ~.i     . ~~.'~   ~^i9'~'B.'     1 5 ~(9~.'  l'^~   ). f3y' I  Itowen             Post              1 or,:~DO        , h.r,., June 27 - 'fhe   s ""main loh"" in the years        will be to cul, hack overambitious  ""lo achieve an ever-      ,  of living,"" Presidcnl I'ord said today at               ; of a two-day economic summit ; here Svith sis  heads of . 1t a            tonight iu Sau .      , :~lan Grecnspan, chairman of 111r.      's Council of L;conomic         :s, said lhc Presicicnl   the other  that ""the main "" the Unitecl States has  is that ""inflation creates recession and itself is a ma.Io1' cause of unemployment."""	"Washington Post  (1974-) The"	""	""	"2024-07-17T12:42:54.175850Z"	""	1976	"1976-06"
